#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
5403	Rick, please keep me posted with Bill's efforts.	I wrote a proposal for several machines, with the support of the owners, and they showed interest in a used one.. 35 MM US .. I'll keep you posted.. I understand from Emilio Vicens that Chavez has not responded to Bill Richardson's letter yet.. A follow-up phone call should follow.	Rick, please keep me posted with Bill's efforts.	Update SENDER about Bill's efforts	Natalie	1	0	0		0.01894446514
5404	further information is required then please call Mark Walker at 661	A final correction was made to turbine 42 which had an improper Visupro address during the early part of March.. The availability rose above 90% even though the production was disappointing due to frequent curtailments.. There were no corrections for force majeure because no force majeure was indicated in the Daily Reports.. The grid outage log information was added to the attached file for cross reference.	If any further information is required then please call Mark Walker at 661-8236-753 .	Call Mark Walker at 661-8236-753 for more information about grid outage log	Natalie	1	0	0		0.2592403396
5405	Please send the PSA to my attention at	Nick,. Your mark-ups look fine.	Please send the PSA to my attention at	Send SENDER PSA	Natalie	1	0	0		0.704758983
5406	Please work with Tom Riley to coordinate.	Sue --. Here is the list of key customers in CA that may support our efforts.	Please work with Tom Riley to coordinate.	Work with Tom Riley on list of key customers in CA	Natalie	1	0	0		0.5285018282
5407	fill out the form below and return it to us, or provide the	Would it not be easier if you could just make 1 monthly payment instead of several?. We can help!.  If your debts are 4,000 US or more and you are a United States citizen, you can consolidate your debt into just one easy payment!. You do not have to own a home, nor do you need to take out a loan.. Credit checks are not required!	To receive more information regarding our services, please fill out the form below and return it to us, or provide the necessary information in your response.	Fill out form and return to SENDER	Natalie	1	0	1		0.1555314367
5408	Please acknowledge your acceptance of the terms of this letter, by signing in	No such termination by Guarantor shall be effective until five 5 days after receipt by ECT of such termination notice.. No termination of this Guaranty pursuant to the provisions of this paragraph shall affect Guarantor's liability with respect to any Transaction as defined in the Contracts entered into prior to the Termination Date, which Transaction shall remain guaranteed pursuant to the terms of this Guaranty.	Please acknowledge your acceptance of the terms of this letter, by signing in the space provided below.	Sign terms of Guaranty and return to SENDER 	Natalie	1	0	0		0.2167409389
5409	but please mark your calendars!	I should have included the two of you in this message.	More info to come, but please mark your calendars!	Mark calendar for IT	Natalie	1	0	0		0.3018947803
5410	Please return this e-mail to me with your response by 12:00 p.m., Friday, May	STEVE KEAN. Executive Committee Weekly Meeting. Conf.. Call: AT&T lines have been reserved.. Please contact Sherri Sera 713/ 8535-984 or Suzanne Danz 713/ 8536-440 for the weekly dial-in number and passcode.. Please indicate below whether or not you plan to attend this meeting and through what medium.. Yes, I will attend in person X. By video conference from. By conference call. No, I will not attend	Please return this e-mail to me with your response by 12:00 p.m., Friday, May 25.	RSVP to SENDER about meeting by Friday May 25	Natalie	0	0	0		0.0909692369
5411	do a separate one for ag trading, could you put my on the distribution on	No problema!. per our discussion	if you integrate this into your existing exchange trading report, or if you do a separate one for ag trading, could you put my on the distribution on whatever report has the ag activity -- thanks, Bob	Put SENDER of distribution on report with ag activity	Natalie	1	0	0		0.9856405523
5412	Please get a copy of this new Final to Ken Lay.	Lora:. This is the new Final version.. The difference from the earlier version is - a few slides were taken out and the order of the remaining slides were rearranged.	Please get a copy of this new Final to Ken Lay.	Send Ken Lay the final version of slides	Natalie	1	0	0		0.1960019403
5413	Please, call Duane with the info.	Zimin,	Please, call Duane with the info.	Call Duane with the info	Natalie	1	0	0		0.7740704291
5414	Please call Heather or me with any questions.	Each day Heather will take another fifth of the volume in 585480 and put it into 586775, and she'll average the fixed prices each day to eventually end up with the last 5-day average.. That's the long and short of why this new forward deal - 586775 - doesn't need to be confirmed.. Our position with Deseret stays the same - it's just split between two deals temporarily.	Please call Heather or me with any questions.	Call Heather or SENDER with questions about deals 586775 and 585480	Natalie	1	0	1		0.5207996686
5415	In addition to this, please sort the location level zones under Houston	Nagesh ,. I would like to have the CPR Position Manager resorted for the Texas/HPLC screen as Follows:. Houston Pipe Line East Texas Gas Systems NNGB Humble Gas Pipeline Oasis Pipeline Company PG&E Valero PG&E TECO Remaining pipelines in alphabetical order.	In addition to this, please sort the location level zones under Houston Pipeline as follows:	Sort location level zones under Houston Pipeline	Natalie	1	0	0		0.8526534234
5416	Also, please email me	Karen,. It appears to me that revisions were made to this agreement, and the agreement was presented to the counterparty for signature without me being consulted.. Perhaps you did email this to me and I can't locate the electonic file.. In any event, in the future, please call me on the telephone BEFORE revisions are made to documents and presented to the counterparty.. If you can't reach me by phone, send me an explanatory email.	Also, please email me redlines against prior drafts.	Contact SENDER with redlines against prior drafts	Natalie	0	0	0		0.5688237952
5417	Please review and advise if there is any problem with you obtaining signature	The attached is a letter agreement reflecting the resolution of certain issues with Westinhouse relating to the Gleason and Wheatland projects.. It also reflects that Enron isn't going to go after SWPC for a return of an option payment for the Blue Girl equipment.. SWPC has requested that everybody sign on the dotted line, including NEPCO, EEPC and my dog Jack.	Please review and advise if there is any problem with you obtaining signature for your respective groups.	Review letter about Gleason and Wheatland projects and advise SENDER about problems	Natalie	1	0	0		0.08233021289
5418	please reply to this email with your full name, phone	A Merchant Account is the hardware and software which gives you the ability to allow customers to pay using any credit card such as Visa, Master Card, American Express, Discover etc., and other forms of payment such as e-Checks, Debit Cards and secure Internet based payment.. We offer several different packages, any of which can be custom tailored to your needs.. Services are currently provided to the United States only.	To make a purchase or ask questions regarding our services, please reply to this email with your full name, phone number with area code and if possible a good time to have us contact you.	Reply to SENDER with questions	Natalie	1	0	1		0.4315502432
5419	Please take me off of this distribution.		Please take me off of this distribution.	Remove SENDER from distribution	Natalie	1	0	0		0.4433534097
5420	Please Contact Us	To do this: 1 Go to the IntercontinentalExchange website at at www.intcx.com and click the Downloads tab on the Main Menu.. 2 When the login page appears, enter your production ID and Password in the fields provided 3 Click the Release Notes tab on the menu and then click the link for version 8 Release Notes.	Please Contact Us We encourage you to contact one of our account representatives with any questions, comments, or problems you may encounter with Version 8.	Contact SENDER with questions	Natalie	1	0	1		0.1987423584
